Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length
数据分析实习生实习招聘-元智同泰实习生招聘-实习僧," 
                        元智同泰
                          ",100/天,广州,本科,2天／周,实习3个月,房产/家居/物业/建筑,less than 15,100,100,100.0,3000.0,2,3
数据分析助理实习招聘-本原科技实习生招聘-实习僧," 
                        本原科技
                          ",200-300/天,上海,大专,5天／周,实习12个月,互联网/游戏/软件,50-150,200,300,250.0,7500.0,5,12
数据分析实习生实习招聘-CDP实习生招聘-实习僧," 
                      CDP
                          ",150/天,上海,本科,3天／周,实习3个月,互联网/游戏/软件,more than 2000,150,150,150.0,4500.0,3,3
数据分析实习生实习招聘-李宁实习生招聘-实习僧," 
                        李宁
                          ",150-180/天,北京,不限,5天／周,实习3个月,快消/百货/批发/零售,more than 2000,150,180,165.0,4950.0,5,3
数据分析实习生实习招聘-琥珀创想实习生招聘-实习僧," 
                        琥珀创想
                          ",200-250/天,北京,本科,5天／周,实习6个月,互联网/游戏/软件,50-150,200,250,225.0,6750.0,5,6
数据分析实习生实习招聘-易工品实习生招聘-实习僧," 
                        易工品
                          ",150-180/天,广州,本科,5天／周,实习3个月,互联网/游戏/软件,500-2000,150,180,165.0,4950.0,5,3
Marketing数据分析实习招聘-博世中国实习生招聘-实习僧," 
                        博世中国
                          ",100-150/天,上海,不限,5天／周,实习5个月,汽车/机械/制造,more than 2000,100,150,125.0,3750.0,5,5
数据分析实习生实习招聘-华宝证券实习生招聘-实习僧," 
                        华宝证券
                          ",100-200/天,上海,不限,5天／周,实习6个月,金融/经济/投资/财会,500-2000,100,200,150.0,4500.0,5,6
数据分析实习生实习招聘-施耐德电气实习生招聘-实习僧," 
                        施耐德电气
                          ",150-200/天,上海,本科,3天／周,实习3个月,电子/通信/硬件,more than 2000,150,200,175.0,5250.0,3,3
数据分析实习生实习招聘-NEC实习生招聘-实习僧," 
                        NEC
                          ",200-400/天,北京,硕士,3天／周,实习3个月,互联网/游戏/软件,more than 2000,200,400,300.0,9000.0,3,3
数据分析实习生实习招聘-中金财富实习生招聘-实习僧," 
                        中金财富
                          ",45/天,深圳,本科,3天／周,实习3个月,金融/经济/投资/财会,more than 2000,45,45,45.0,1350.0,3,3
数据分析实习生实习招聘-罗技中国实习生招聘-实习僧," 
                        罗技中国
                          ",180-200/天,上海,本科,4天／周,实习6个月,电子/通信/硬件,500-2000,180,200,190.0,5700.0,4,6
数据分析实习生实习招聘-安客诚信息实习生招聘-实习僧," 
                        安客诚信息
                          ",120-150/天,南通,本科,4天／周,实习3个月,互联网/游戏/软件,more than 2000,120,150,135.0,4050.0,4,3
数据分析实习生实习招聘-上海辰智实习生招聘-实习僧," 
                        上海辰智
                          ",100-120/天,上海,本科,5天／周,实习4个月,互联网/游戏/软件,50-150,100,120,110.0,3300.0,5,4
数据分析实习生实习招聘-迪士尼实习生招聘-实习僧," 
                        迪士尼
                          ",120-180/天,广州,本科,3天／周,实习6个月,餐饮/酒店/旅游/娱乐,more than 2000,120,180,150.0,4500.0,3,6
数据分析实习生实习招聘-爱欧乐实习生招聘-实习僧," 
                        爱欧乐
                          ",120-150/天,上海,不限,5天／周,实习3个月,快消/百货/批发/零售,less than 15,120,150,135.0,4050.0,5,3
数据分析助理实习招聘-兆丰控股实习生招聘-实习僧," 
                        兆丰控股
                          ",200-400/天,广州,不限,5天／周,实习3个月,金融/经济/投资/财会,150-500,200,400,300.0,9000.0,5,3
数据分析实习生实习招聘-丽芝士实习生招聘-实习僧," 
                        丽芝士
                          ",120-150/天,上海,本科,3天／周,实习4个月,快消/百货/批发/零售,150-500,120,150,135.0,4050.0,3,4
数据分析助理实习招聘-名表汇实习生招聘-实习僧," 
                        名表汇
                          ",180-300/天,广州,大专,5天／周,实习3个月,金融/经济/投资/财会,150-500,180,300,240.0,7200.0,5,3
数据分析实习生实习招聘-伊飒尔体验云实习生招聘-实习僧," 
                        伊飒尔体验云
                          ",100-120/天,郑州,硕士,5天／周,实习3个月,互联网/游戏/软件,150-500,100,120,110.0,3300.0,5,3
数据分析实习生实习招聘-职源者实习生招聘-实习僧," 
                        职源者
                          ",120/天,上海,大专,5天／周,实习3个月,互联网/游戏/软件,50-150,120,120,120.0,3600.0,5,3
数据分析实习生实习招聘-mediabrands实习生招聘-实习僧," 
                        mediabrands
                          ",50-100/天,上海,本科,3天／周,实习4个月,广告/传媒/公关/展览,150-500,50,100,75.0,2250.0,3,4
金融数据分析实习生实习招聘-广州瀚信实习生招聘-实习僧," 
                        广州瀚信
                          ",100-120/天,广州,不限,5天／周,实习3个月,金融/经济/投资/财会,150-500,100,120,110.0,3300.0,5,3
大数据策略及分析实习生实习招聘-济地金融实习生招聘-实习僧," 
                        济地金融
                          ",120-150/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,150-500,120,150,135.0,4050.0,5,3
数据分析与项目管理实习生实习招聘-HTC实习生招聘-实习僧," 
                        HTC
                          ",200-250/天,北京,本科,3天／周,实习6个月,互联网/游戏/软件,150-500,200,250,225.0,6750.0,3,6
大数据分析实习招聘-得迈科技实习生招聘-实习僧," 
                        得迈科技
                          ",面议,天津,不限,5天／周,实习4个月,互联网/游戏/软件,less than 15,0,0,0.0,0.0,5,4
FDA数据分析岗实习生-杭州实习招聘-安永实习生招聘-实习僧," 
                        安永
                          ",120-150/天,杭州,不限,5天／周,实习3个月,企业服务/咨询,more than 2000,120,150,135.0,4050.0,5,3
数据分析开发实习工程师实习招聘-斯顿食品原料（苏州）有限公司实习生招聘-实习僧," 
                        斯顿食品原料（苏州）有限公司
                          ",150-200/天,苏州,不限,5天／周,实习3个月,快消/百货/批发/零售,50-150,150,200,175.0,5250.0,5,3
医药数据分析实习生实习招聘-璞睿实习生招聘-实习僧," 
                        璞睿
                          ",200-300/天,上海,本科,4天／周,实习1个月,医疗/健康/制药/生物,50-150,200,300,250.0,7500.0,4,1
数据分析实习生实习招聘-悠易互通实习生招聘-实习僧," 
                        悠易互通
                          ",150/天,上海,本科,5天／周,实习6个月,广告/传媒/公关/展览,150-500,150,150,150.0,4500.0,5,6
贷后数据运营分析岗实习招聘-四川买买熊科技有限公司实习生招聘-实习僧," 
                        四川买买熊科技有限公司
                          ",180-300/天,成都,不限,5天／周,实习3个月,快消/百货/批发/零售,15-50,180,300,240.0,7200.0,5,3
数据分析实习生实习招聘-独到科技实习生招聘-实习僧," 
                        独到科技
                          ",120-180/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,50-150,120,180,150.0,4500.0,5,3
医药数据分析实习生实习招聘-贝朗医疗实习生招聘-实习僧," 
                        贝朗医疗
                          ",120/天,北京,本科,5天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,120,120.0,3600.0,5,3
数据分析实习生实习招聘-360数科实习生招聘-实习僧," 
                        360数科
                          ",100-120/天,北京,本科,4天／周,实习3个月,互联网/游戏/软件,500-2000,100,120,110.0,3300.0,4,3
数据分析实习生实习招聘-麦当劳中国实习生招聘-实习僧," 
                        麦当劳中国
                          ",150-200/天,上海,不限,3天／周,实习3个月,餐饮/酒店/旅游/娱乐,more than 2000,150,200,175.0,5250.0,3,3
数据分析实习生实习招聘-独到科技实习生招聘-实习僧," 
                        独到科技
                          ",100-150/天,北京,本科,5天／周,实习6个月,互联网/游戏/软件,50-150,100,150,125.0,3750.0,5,6
PH MKT-Digital Team  数据分析实习生实习招聘-百胜餐饮实习生招聘-实习僧," 
                        百胜餐饮
                          ",120/天,上海,本科,4天／周,实习6个月,餐饮/酒店/旅游/娱乐,more than 2000,120,120,120.0,3600.0,4,6
运营数据分析实习生实习招聘-延长壳牌实习生招聘-实习僧," 
                        延长壳牌
                          ",100/天,成都,不限,4天／周,实习3个月,农林牧渔/其他,more than 2000,100,100,100.0,3000.0,4,3
数据分析实习生实习招聘-墨迹天气实习生招聘-实习僧," 
                        墨迹天气
                          ",120-180/天,北京,本科,5天／周,实习6个月,互联网/游戏/软件,150-500,120,180,150.0,4500.0,5,6
留学生数学统计数据分析实习招聘-知文达理教育实习生招聘-实习僧," 
                        知文达理教育
                          ",200-400/天,全国,本科,5天／周,实习3个月,教育/培训,50-150,200,400,300.0,9000.0,5,3
政务合作-数据分析实习生实习招聘-快手实习生招聘-实习僧," 
                        快手
                          ",180-200/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,more than 2000,180,200,190.0,5700.0,5,3
数据分析实习生实习招聘-复星保德信实习生招聘-实习僧," 
                        复星保德信
                          ",100-150/天,上海,不限,3天／周,实习5个月,金融/经济/投资/财会,500-2000,100,150,125.0,3750.0,3,5
数据分析实习生实习招聘-滴滴实习生招聘-实习僧," 
                        滴滴
                          ",250-300/天,北京,不限,5天／周,实习4个月,互联网/游戏/软件,more than 2000,250,300,275.0,8250.0,5,4
